"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1960Q1,1960Q2,1960Q3,1960Q4,1961Q1,1961Q2,1961Q3,1961Q4,1962Q1,1962Q2,1962Q3,1962Q4,1963Q1,1963Q2,1963Q3,1963Q4,1964Q1,1964Q2,1964Q3,1964Q4,1965Q1,1965Q2,1965Q3,1965Q4,1966Q1,1966Q2,1966Q3,1966Q4,1967Q1,1967Q2,1967Q3,1967Q4,1968Q1,1968Q2,1968Q3,1968Q4,1969Q1,1969Q2,1969Q3,1969Q4,1970Q1,1970Q2,1970Q3,1970Q4,1971Q1,1971Q2,1971Q3,1971Q4,1972Q1,1972Q2,1972Q3,1972Q4,1973Q1,1973Q2,1973Q3,1973Q4,1974Q1,1974Q2,1974Q3,1974Q4,1975Q1,1975Q2,1975Q3,1975Q4,1976Q1,1976Q2,1976Q3,1976Q4,1977Q1,1977Q2,1977Q3,1977Q4,1978Q1,1978Q2,1978Q3,1978Q4,1979Q1,1979Q2,1979Q3,1979Q4,1980Q1,1980Q2,1980Q3,1980Q4,1981Q1,1981Q2,1981Q3,1981Q4,1982Q1,1982Q2,1982Q3,1982Q4,1983Q1,1983Q2,1983Q3,1983Q4,1984Q1,1984Q2,1984Q3,1984Q4,1985Q1,1985Q2,1985Q3,1985Q4,1986Q1,1986Q2,1986Q3,1986Q4,1987Q1,1987Q2,1987Q3,1987Q4,1988Q1,1988Q2,1988Q3,1988Q4,1989Q1,1989Q2,1989Q3,1989Q4,1990Q1,1990Q2,1990Q3,1990Q4,1991Q1,1991Q2,1991Q3,1991Q4,1992Q1,1992Q2,1992Q3,1992Q4,1993Q1,1993Q2,1993Q3,1993Q4,1994Q1,1994Q2,1994Q3,1994Q4,1995Q1,1995Q2,1995Q3,1995Q4,1996Q1,1996Q2,1996Q3,1996Q4,1997Q1,1997Q2,1997Q3,1997Q4,1998Q1,1998Q2,1998Q3,1998Q4,1999Q1,1999Q2,1999Q3,1999Q4,2000Q1,2000Q2,2000Q3,2000Q4,2001Q1,2001Q2,2001Q3,2001Q4,2002Q1,2002Q2,2002Q3,2002Q4,2003Q1,2003Q2,2003Q3,2003Q4,2004Q1,2004Q2,2004Q3,2004Q4,2005Q1,2005Q2,2005Q3,2005Q4,2006Q1,2006Q2,2006Q3,2006Q4,2007Q1,2007Q2,2007Q3,2007Q4,2008Q1,2008Q2,2008Q3,2008Q4,2009Q1,2009Q2,2009Q3,2009Q4,2010Q1,2010Q2,2010Q3,2010Q4,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,"Base Year",
"Curaçao and Sint Maarten","355","International Liquidity, Total Reserves excluding Gold, Foreign Exchange, US Dollars","RAXGFX_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1262810055.86592","1240675977.65363","1188715083.79888","1206202793.29609","1289894413.40782","1164383240.22346","1185588826.81564","1113618435.75419","1134753072.6257","1103109000","1110786592.17877","1084687150.83799","1107781005.58659","1186763687.15084","1308173184.35754","1357950837.98883","1407707546.93584","1574515501.32717","1394328119.67425","1352721000","1344789000","1382706000","1470437000","1439361000","1449750785","1452115711.34448","1451487037","1400293854.7486","1475074301.67598","1477369351.17318","1509438761.80447","1254811981.39665","1321442163.35196","1406996505.56983","1320309647.55866","1210400000","1282383798.88268","1242006703.91061","1519588268.15642","1482582122.90503","1624563128.49162","1668501018.60894","1646012542.28492","1764637044.69274","1769872149.68715","1753038665.02235","1705202544.7486","1585765031.30726","1620031568.17318","1708768002.10056","1724115746.2905","1652068256","1709708609","1939444524","1961470446.71508","2019093859.24022","1996998037.2067","2101931622.25698",,"",
"Curaçao and Sint Maarten","355","International Reserves, Official Reserve Assets, Gold (Including Gold Deposits and, If Appropriate, Gold Swapped), Volume in Millions of Fine Troy Ounces , Fine Troy Ounces","RAFAGOLDV_OZT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","421000","295000","295000","295000","295000","295000",,"",
"Curaçao and Sint Maarten","355","International Reserves, Official Reserve Assets, Gold (Including Gold Deposits and, If Appropriate, Gold Swapped) , SDRs","RAFAGOLD_XDR","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","14735000","10325000","10325000","10325000","10325000","10325000",,"",
"Curaçao and Sint Maarten","355","Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"804469.273743017","12597765.3631285","18458100.5586592","6346368.7150838","61368715.0837989","-13960893.8547486","8793296.08938547","21452513.9664804","88139664.8044693","3871508.37988827","57290502.7932961","-31810055.8659218","-10340782.122905","13340782.122905","-279329.608938547","-9407821.22905028","-13245810.0558659","17089385.4748603","-5581005.58659218","67039.106145252","-9972067.03910615","-1391061.45251397","2156424.58100559","-13117318.4357542","-9983240.22346369","-6106145.25139665","11988826.8156425","-7720670.39106145","-7486033.51955307","-11989722.4078212","3619031.57541899","451683.446927374","100803.804469274","-1323195.68156425","-41311369.4469274","-1037003.2122905","-5304681.27932961","1251531.55865922","8561240.69273743","41153742.2178771","-11564349.2905028","14989019.5586592","-5989104.63128492","-6649365.52513967","-9146194.45251397","-242702.787709497","-3708218.53631285","-5114660.61452514","15400669.6648045","-2102080.01117318","-13071869.1620112","-51064121.0111732","-27534944.8826816","-1828498.98324022","-3651828.58659218","-87295551.7318436","-16783130.4804469",,,"",
"Curaçao and Sint Maarten","355","Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,
"Curaçao and Sint Maarten","355","Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217877.094972067","5586.59217877095",,"100558.659217877",,,"22346.3687150838",,"22346.3687150838","100558.659217877","256983.240223464","100558.659217877","33519.5530726257","0","100558.659217877","55865.9217877095","0","0","33519.5530726257","122905.027932961","0","386125.139664805","1869336.03910615","9264.80446927374","142346.368715084","18913.9664804469","1850690.37988827","46208.6312849162","3118.62011173184","3609.94972067039","796216.162011173","259236.983240223","565485.826815643","55413.407821229","326384.474860335","879640.206703911","356050.56424581","230145.659217877","1134690.15642458","487302.418994413","763525.094972067","1746581.79329609","1394098.55307263","208083.642458101","685966.932960894","692163.206703911","1777395.58659218","557376.670391061","1980063.94413408","2440351.29608939","20943.4860335196","974365.670391061","1309680.88268156",,,"",
"Curaçao and Sint Maarten","355","Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B",,,,"","",,"",,,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,
"Curaçao and Sint Maarten","355","Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-211416131.284916","-137527932.960894","-244351396.648045","-269844134.078212","-151537430.167598","-99759776.536313","-216940782.122905","-263816201.117318","-175452513.96648","-120177094.972067","-224427374.301676","-231879329.608938","-140011173.184357","-106402234.636872","-131322346.368715","-205792178.77095","-150970391.061453","-1679329.6089386","-174532402.234637","-184936871.50838","-134276536.312849","-29418435.75419","-179349720.670391","-227484357.5419","-166805586.592179","-98697166.0614526","-158628374.446927","-143693227.798883","-224714524.614525","-82181837.0446927","-230663101.899441","-216898370.379888","-189435715.77095","-103405194.240223","-261993276.865922","-266329844.122905","-58903702.0055866","-141588895.893855","-206710382.50838","-288561711.743017","-292194987.26257","-299241253.061453","-188973853.569832","-226593696.396648","-45493204.1564246","-108955175.793296","-312554266.117318","-240927686.536313","-152764463.776536","-43635991.7988827","-182773578.486033","-301339345.592179","-193319768.117319","-119227554.111732","-292312262.307263","-325081518.01676","-85846338.603352",,,"",
"Curaçao and Sint Maarten","355","Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,
"Curaçao and Sint Maarten","355","Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1865921.7877095","1055865.92178771","1832402.23463687","3111731.84357542","1855307.26256983","1603351.95530726","-611173.184357542","2564245.81005587","9916201.11731844","-480446.927374302","1921787.70949721","5776536.31284916","1754189.94413408","726256.983240223","1441340.7821229","519553.072625698","189944.134078212","2212290.5027933","4234636.87150838","1379888.26815643","2474860.33519553","4145251.39664805","1173184.3575419","2536312.84916201","2832402.23463687","2268156.42458101","11173.1843575419","-155865921.78771","-10877094.972067","608500.61452514","1732322.77653631","2672127.01117318","635320.815642458","2155107.06145251","910379.586592179","6144571.21787709","2066300.89385475","710090.715083799","1939902.02234637","721792.525139665","3312803.17877095","5622253.65921788","2178365.26815643","474385.156424581","1385403.18994413","6792086.93296089","2689214.76536313","9484934.08938547","1213432.6424581","3427069.34636872","2073161.94972067","4215206.31843575","5464223.57541899","3596474.41340782","2351713.36871508","5045343.37988827","3683126.67597765",,,"",
"Curaçao and Sint Maarten","355","Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,
"Curaçao and Sint Maarten","355","Supplementary Items, Reserves and Related items, US Dollars","BTRUE_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1931463687.15084","-22472625.698324","-52113966.4804469","17325139.6648045","65332960.8938548","-131139329.608939","21205586.5921788","-74083798.8826816","-21854748.603352","-33586592.178771","-16452513.9664805","-26106145.2513966","19849162.0111732","78994413.4078212","115134078.21229","49569832.4022346","6698324.02234637","162508379.888268","-99720670.3910615","-14977653.6312849","-33469273.7430168","47033519.5530726","64888268.1564246","-22318435.7541899","12620111.7318436","-25653631.2849162","-3312849.16201117","-68089385.4748603","40932960.8938548","-34781373.6871508","22464792.2346369","-263784369.776536","57230799.4301676","16650450.3240224","-115871691.044693","-122482596.743017","60325823.4692737","-51266493.2011173","266585902.446927","-47846942.9776536","130806356.793296","34121841.0055866","-33126710.1452514","111351936.318436","-12036151.7765363","-26489294.9944134","-58552861.9608938","-147910412.681564","31229115.7877095","84762830.1173184","-10319762.8156425","-58714441.0837989","-25966.33519553","-29792041.7206704","4464269.98324023","83207680.301676","-142519369.061453",,,"",
"Curaçao and Sint Maarten","355","Supplementary Items, Reserves and Related items, US Dollars","BTRUE_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,
"Curaçao and Sint Maarten","355","Financial Account, Financial Derivatives (Other Than Reserves) and Employee Stock Options, Net Acquisition of Financial Assets, US Dollars","BFFA_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-39106.1452513967",,,"122905.027932961",,"418994.413407821",,,,"279329.608938547",,,"0","0","1430167.59776536","0","0","128491.620111732","0","251396.648044693","223463.687150838","0","0","33519.5530726257","0","0","0","0","-13217.8770949721","0","0","0","0","-8379.12849162011","0","-1660650.5027933","111731.731843575","0","30502.7932960894","0","14788.6592178771","0","0","0","0","0","0","0","0","0","0","27910.0558659218","0","0","0","0",,,"",
"Curaçao and Sint Maarten","355","Financial Account, Financial Derivatives (Other Than Reserves) and Employee Stock Options, Net Acquisition of Financial Assets, US Dollars","BFFA_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","",,,"",,"",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,
"Curaçao and Sint Maarten","355","Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1774284916.20112","-40357541.8994413","-18307262.5698324","-70324022.3463687","-71905027.9329609","-63972067.0391062","-255055865.921788","-50726256.9832402","-32262569.8324022","-35899441.3407821","-6569832.40223464","-83525139.6648045","-53385474.8603352","-99122905.027933","-21329608.9385475","-40424581.0055866","-51737430.1675978","-48452513.9664804","-46843575.4189944","-74206703.9106145","-23055865.9217877","-65329608.9385475","-54223463.6871508","-3055865.92178771","-44675977.6536313","-19710390.150838","-53137799.1284916","-86693992.8659218","8571412.06703911","-201391326.899441","-25001309.1117318","81429535.8435754","-30996124.4357542","26153590.4860335","-4750341","-6469812.63128492","-13203312.0558659","-12000532.7430168","-105416282.916201","-46277981.3743017","19981268.6648045","-3863322.26815643","-8995140.81564246","-9000445.68156425","-1031121.96089385","-7021365.11173184","24859374.4748603","-32222379.5027933","27740866.2458101","15781103.6480447","-8333841.00558659","34999816.1340782","1301768.98882682","-6877457.2122905","-11653116.5586592","-117218304.608939","21171338.4469274",,,"",
"Curaçao and Sint Maarten","355","Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,
"Curaçao and Sint Maarten","355","Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Debt Instruments, US Dollars","BFDAD_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4016759.77653631","1530726.25698324","-12256983.2402235","-3787709.4972067","-20832402.2346369","-20139664.8044693","2692737.4301676","1237430.16759777","11536312.849162","821229.05027933","-29508379.8882682","8854748.60335195","-1648044.69273743","9094972.06703911","1139664.80446927","9798882.68156425","22150837.9888268","5793296.08938548","4458100.55865922","9011173.18435754","-10826815.6424581","2150837.98882682","15558659.2178771","4256983.24022346","7351955.30726257","6201117.31843575","6558659.21787709","8452513.96648045","156424.581005587","7614207.48603352","17749459.5027933","7305218.10055866","-3561276.53072626","-6257016.89944134","-5755197.48044693","3824751.84357542","-12971052.6089386","-9671572.01675978","-345544.296089386","11160795.6759776","190334.122905028","279805.927374302","1905202.84357542","-5409753.42458101","2722203.86592179","-1328527.59776536","1699503.65363129","-2962608.2178771","4406772.72625698","7736122.24581006","-10010654.3631285","1378666.7877095","1447600.93296089","-6389585.1396648","2039040.12849162","2057398.70949721","9858615.89944134",,,"",
"Curaçao and Sint Maarten","355","Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Debt Instruments, US Dollars","BFDAD_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,
"Curaçao and Sint Maarten","355","Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5687150.837988","2519553.0726257","-13374301.6759776","1865921.7877095","-11396648.0446927","4776536.31284917","-12491620.1117318","1486033.51955307","-15189944.1340782","6988826.81564246","-27564245.8100559","4340782.12290503","-16094972.0670391","-2502793.29608939","204217877.094972","6731843.57541899","4525139.66480447","154916201.117318","-18893854.7486034","3256983.24022346","-2322346.36871508","5469273.74301676","19944134.0782123","5307262.5698324","-14150837.9888268","4293137.76536313","-13676603.2905028","-4122357.76536313","-15035361.2458101","-4454131.07821229","-22298071.0223464","-3854098.97765363","-19654226.9106145","-9830071.16201117","-24125827.3798883","-6135158.15642458","-28451168.4916201","-9750799.10614525","-11932295.5810056","-5412205.42458101","-4651764.08938547","-7367016.59217877","-18868272.6592179","-1554538.27374302","-19231812.2234637","-9758675.16201117","-71683169.7709497","-1725040.51396648","-20642082.0391061","-7352759.22905028","-33113097.3407821","-2961360.69832403","-24998579.0949721","-7024249.44134078","-21971003.150838","-2987783.50837989","-22612456.3631285",,,"",
"Curaçao and Sint Maarten","355","Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,
"Curaçao and Sint Maarten","355","Supplementary Items, Balance on Goods, Services, and Income, US Dollars","BTGSI_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-190800488.826816","-129377094.972067","-234558100.558659","-250860335.195531","-173408938.547486","-102256983.240224","-197784357.541899","-229578212.290503","-168491620.111732","-83439664.8044692","-194907821.22905","-197907262.569832","-151368715.083799","-83907821.2290502","-124964804.469274","-169306145.251397","-133389385.47486","20348603.3519552","-154493296.089385","-154205027.932961","-110449720.670391","-5384916.20111733","-153913966.480447","-192998324.022346","-139598882.681564","-62772056.3966481","-134489944.122905","-154690088.877095","-377353340.111732","-235247192.821229","-373331327.798883","-302557160.659218","-315674436.446927","-111187292.882682","-244942561.888268","-246631351.659218","-106569031.01676","-101982836.98324","-232845355.798883","-270292602.709497","-297800462.52514","-296485626.78771","-215461611.513967","-201253220.670391","-34332150.6536313","-109271233.955307","-292737725.368715","-217191273.731844","-167984398.597765","-81649048.849162","-169300130.122905","-279270934.608938","-189842472.793296","-109679755.73743","-268352958.296089","-287607921.759776","-60405968.1452514",,,"",
"Curaçao and Sint Maarten","355","Supplementary Items, Balance on Goods, Services, and Income, US Dollars","BTGSI_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,
