Country Name,Country Code,Indicator Name,Indicator Code,Attribute,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Rwanda,714,"Prices, Consumer Price Index, All items, Index",PCPI_IX,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.300628998930554,2.33405546573299,2.407856828467311,2.419533478615807,2.431991313117552,2.443873538080276,2.519442844322995,2.755607205072809,3.61227862232171,4.704127641120059,5.041218913316605,5.729604741650574,6.489953875348048,7.507145726889378,8.051368223207769,8.570734972676986,9.647659523910864,10.28372992307848,10.83592203983815,11.02656167318576,10.90338763860468,11.35402627519519,11.69222224725373,11.81034622536193,12.30469941363713,14.72099364051037,16.12838126478413,18.12094418742164,NA,36.04888152751346,38.72059814392327,43.37304161301988,46.06653659813902,44.95820700795347,46.71136568905432,48.27285894408657,49.23473689541516,52.9025771588778,59.38351862225892,64.73640194963959,70.48682424809925,76.88753684609576,88.7575992244827,100.2467359814844,100,103.0801706924026,113.6675538176801,120.4015251076509,123.2363676121232,126.3524026694799,135.4173574507727,146.6292872896952,146.1729620495412,151.0666523689885,165.9473204176325,165.2978909752858,194.5377813062062,233.0359264773376,237.1613437776644,251.1846944356277,NA,NA,NA,NA,NA
Swaziland,734,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.177521008420103,1.824043437949715,3.449425095242383,3.205541237703141,1.84953956571386,2.32166117555597,2.366332184899928,11.54352596964347,19.28777544569613,12.04574193216782,6.530912659492434,20.80512182761996,8.517614762916228,16.45351697007622,18.68397540349558,20.05579665225394,10.80742134184117,11.56752438340691,12.93972664127265,20.46263345195762,13.73707533234863,13.37662337662282,20.39456227811148,7.546164772727713,13.09228991249806,8.934306569342876,7.558295363173374,12.02342387241482,13.76932488043589,12.28859126014257,6.425213303152184,7.12532722513057,8.109965635738632,6.088860634314926,12.20853585458438,5.942109822816477,12.01971546992315,7.289999999999992,3.445335073166136,4.774004045537119,5.304639463387275,8.076088278615886,12.65746018639152,7.448234234457536,4.50923691774369,6.107427145902511,8.939646827882116,5.621306234689477,5.681348857764474,4.951244937049192,7.847274590856799,6.221375289331178,4.815061674615126,2.598016203110773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Togo,742,"Prices, Consumer Price Index, All items, Index",PCPI_IX,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.575043179096827,9.353013192242658,9.380766940680376,9.94509315703294,10.39069500542577,11.06526527767428,11.92023491423611,12.35118895104086,13.93608508021784,16.44628052703137,18.36074777155427,22.48402336016748,22.5835765660444,24.2862091350484,27.27507821559868,32.65276965634564,36.28691625170087,39.68172603018732,38.28229888730165,37.5876993504071,39.13804733507896,39.15918534454599,39.10008983420806,38.77188246140847,39.16554947642842,39.31715218948774,39.86514940265917,39.46375451321056,54.91885289250699,63.94394447862458,66.94131687606009,72.46452783943121,73.17130219212387,73.13236508985383,74.49453287677969,77.41441413360754,79.78315475727287,79.04117071268954,79.35186470399896,84.73424529172564,86.62295280331055,87.44212291513328,95.04506522775371,98.57466439705978,100,103.5635147290396,106.232534720517,108.1716978417555,108.3781706524916,111.1797505992947,112.6089090028948,111.503213533868,112.5376906481026,113.2969292954413,115.2221666046128,120.0456143015055,129.6103369939728,136.7250186642119,140.6389374064903,141.24816200939,NA,NA,NA,NA,NA
Tanzania,738,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.777015439275962,12.18749999843683,15.59888579548266,16.41566264999976,3.49288486418357,4.775000000023752,7.635409210010378,10.39680780321673,19.59839357421482,26.05775688415733,6.859350026532505,11.60413810301186,6.5750000000000854,12.94862772695286,30.19730010384205,25.65002392726121,28.93233464516934,27.05592753052379,36.14594150560284,33.28210382513677,32.43220158018366,29.94936953787614,31.1867182846932,25.84983826116572,35.82677165354333,28.69565217391299,21.84684684684731,25.27726432532299,34.0833640722984,27.42778541953229,20.97725964306288,16.09065492832015,12.79975404796087,7.890433360588766,5.923961096374794,5.147468002226182,5.317833661182028,5.303566215097816,4.735801439490581,5.034570092671631,7.25097262082546,7.025514369747714,10.27839376211348,12.14222787429879,6.200155956474026,12.6909694699162,16.00109385063382,7.870723645739588,6.131614329880117,5.588169529592981,5.174766293014932,5.318716052289308,3.494458488561813,3.4642805799902048,3.290290627983255,3.690919588021988,4.350272042691012,3.799232913849163,3.056946763123725,NA,NA,NA,NA,NA,NA
"Bahamas, The",313,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.437756499047976,4.541031462875624,8.935774122894342,6.15209342130048,4.614971826682513,6.830811319023691,5.48175416169897,13.07184583870124,10.35963499730509,4.255836575838107,3.189876370557404,6.109070358998739,9.091393267924134,12.09783723106822,11.1144984973891,6.012621016674977,3.999999999999944,3.96634615384615,4.605009633911352,5.433781543562331,5.756464011181358,4.402411827867636,5.387658227848069,4.669319120186763,7.114681202036279,5.738198861734471,2.722897669705908,1.399334237455483,2.066994954100418,1.379137412236664,0.5441503833786876,1.336613366133708,1.254248260236301,1.606329417405789,2.044989775051206,2.17357792508093,3.02504526252236,0.9819140367576621,1.591606180798021,2.389826274392541,2.492577949393963,4.489559953750598,2.062734734526817,1.344027383928359,3.1987814166032,1.97336755976254,0.7224147845305513,1.513756430508313,1.86148302863371,-0.3463769299893969,1.518207007361473,2.265863466787356,2.491235273680459,0.03852109800545575,2.904912629284783,5.605406335830438,3.052915789697428,0.4091624890832862,NA,NA,NA,NA,NA,NA
Barbados,316,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.634875153357557,7.488743186876205,5.835231866054928,7.284216373685207,7.46925566353863,11.87665622753279,16.85508182602132,38.9229280878111,20.29446876252894,4.986768111131808,8.352369699349978,9.482382591017634,13.16983554317995,14.4305197203942,14.56756321468865,10.33246643705612,5.230298782888416,4.685797311855965,3.915105250827964,1.330068451619157,3.311731107432548,4.858859178140476,6.190114068441188,3.074572710780188,6.257526632700231,6.093893029946383,1.113439336044829,0.0772043884602322,1.878862793572321,2.386152228423248,7.710538789698831,-1.268886607012135,1.560062402496051,2.435813034891383,2.577834904312878,0.1252494580560195,1.619433198380538,1.394422310756912,6.08218729535043,7.307662628289402,4.034229828850696,8.108108108107798,3.643861892583371,5.824218533118662,9.4322024017722,4.533347538887749,1.814104360490962,1.769503220897288,-1.112789925109584,1.281928130618953,4.660184639559953,3.106005724205903,1.676624732769876,NA,NA,NA,3.187189054726317,1.446436643061597,NA,NA,NA,NA,NA,NA
Dominica,321,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9524565442554291,5.369919018579671,4.215788688508226,12.39349896189139,3.637406038871839,3.687995574547476,12.09911672308509,34.3760742523203,19.9027884369402,10.90249626626862,9.503655252019943,7.712579058327268,NA,NA,13.2666874934914,4.394594097637376,4.147952443857321,2.2179942499574,3.739979980642397,2.77423367675706,4.024580433416348,2.924591631237414,6.218521497778593,3.19092323226821,5.557061534291321,5.471825593441778,1.56902604224498,0.01513673517442273,1.317537457749697,1.677164504859133,2.436297154796736,0.9991474579107484,1.179477873941749,0.8569468053584828,1.3038940346596,0.1700553301976812,1.453368004372508,2.394109820502985,1.681900798775527,2.202391326316698,3.632221293178206,6.35992183336295,0.00626357107066859,2.999366305490001,1.1312313652648,1.356771478088595,-0.04641164688059916,0.7992503726874923,-0.84382698463833,0.1418162257323122,0.2962528892794868,0.9891911191898897,1.504623538581412,1.220264422424764,2.228913307003439,2.884902268293532,5.086774831581119,2.569218903677257,NA,NA,NA,NA,NA,NA
Rwanda,714,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.452927300228515,3.161936972699332,0.4849395533175706,0.5148858080224628,0.4885800742228911,3.092193808934999,9.373674075677403,31.08829936544842,30.22604657490645,7.1658615138318,13.65514650664281,13.27053379738781,15.67332944237264,7.249392993252739,6.450664471811905,12.56513653341344,6.593002143070785,5.36957038827376,1.759330056516884,-1.117066572806761,4.133014908091251,2.978643556580337,1.010278248311137,4.185763726499478,19.63716581483733,9.560411876008164,12.35438876304478,NA,NA,7.411371735266419,12.01542251956858,6.210067094558102,-2.405932097422587,3.899529802847124,3.342855067494094,1.992585424539932,7.449700140073658,12.25071028943913,9.014089180923394,8.882826547779235,9.080722058731581,15.43821387092554,12.94439784017115,-0.2461286934369337,3.0801706924026,10.27101823188757,5.924268679848535,2.354490528203584,2.528502841924209,7.174343019820087,8.27953672260832,-0.3112101603906995,3.347876550376479,9.850399022742067,-0.3913467483007914,17.68920955881533,19.78954674646699,1.770292401986348,5.913000168825997,NA,NA,NA,NA,NA
Senegal,722,"Prices, Consumer Price Index, All items, Index",PCPI_IX,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.95361825134833,10.96000786194014,11.40089099656612,11.72128433041809,12.17585948782168,12.92526953649981,14.38392636698925,16.77181514581057,22.08066879158508,22.31982279012762,24.85102140769184,25.70083962365574,28.18183415765922,30.64183425658045,32.45374527563028,38.09303307203275,42.51829484555011,47.52866239402108,53.70741588934814,57.02910062411517,54.66768308943775,53.66907822552325,53.90914502553188,54.08440291755339,53.13600213729088,53.07758283995044,52.76631752130788,69.8064963143222,75.29608466128956,77.36996971687822,78.7263927770035,79.63708449753496,80.2958827634513,80.88363415755283,83.28951853434118,85.23624601234218,85.19192570081508,85.63047821322553,87.09590106634818,88.93561545072279,94.14128764050363,101.0580385532063,98.78623214072545,99.99999999999999,103.4032282978697,104.869722570496,105.6145550419627,104.4630869962399,104.6043335561025,105.4801698902303,106.8705600706582,107.363218008605,109.2529303683523,112.0313928329951,114.4740388126717,125.5743791478069,133.0328417555222,134.1030953559227,136.0596691704614,NA,NA,NA,NA,NA
Togo,742,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.318840580676244,0.2967359060365361,6.015779092702138,4.480620154650946,6.4920611363943,7.726607678234798,3.615314965731672,12.8319316906201,18.01219949766762,11.64073081069152,22.45701340661774,0.4427730939529608,7.539251207729417,12.30685721237953,19.71650236248065,11.12967332818269,9.355465079861466,-3.526628710205487,-1.814414382321618,4.124615263676862,0.05400885048264597,-0.1509109799347772,-0.839403116952551,1.015341505308095,0.387081797870757,1.393786636759385,-1.006881688550339,39.16276737967952,16.43350345241635,4.687499999999957,8.25082508250802,0.9753383810886741,-0.05321362488235336,1.862605954630672,3.919591336531464,3.059818575358837,-0.9300008840722136,0.3930786810316692,6.782928930283138,2.228977794140268,0.9456732717052136,8.694828143639016,3.71360592035809,1.445945174308637,3.5635147290396,2.577181740558479,1.825394759091617,0.19087507624975,2.585003908015947,1.285448470514168,-0.9818898689431191,0.9277554264571826,0.674652770077525,1.69928463299399,4.186215065235198,7.967573616179453,5.489285681411314,2.8626207408980062,0.4331834512791086,NA,NA,NA,NA,NA
Cameroon,622,"Prices, Consumer Price Index, All items, Index",PCPI_IX,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.52480083848968,7.44190829559295,7.87786166933996,8.1940813700201,8.857221713163211,9.77702192991105,11.4618896166232,13.0153572724161,14.3078669227565,16.4108814370007,18.4561781806352,19.67070743876901,21.5496050777554,23.8613389624717,27.0246414078439,31.5191707068943,35.1039475115789,38.0907227753558,41.0503814527433,46.4446067637902,47.2259595279011,46.43939894256299,46.9499450028635,46.9781390695069,46.9705967077296,45.4644588928368,61.4199660724494,66.9905670350674,69.6193195769357,72.9514664757748,75.2645764514801,76.6733374030397,77.6142650318084,81.0446389417932,83.3417865050857,83.8611421466501,84.0570815081705,85.749604048364,90.1379070575965,90.9684397574072,95.8241588442075,98.7406806505194,99.99999999999999,102.9396994630509,105.7554057429625,107.9237587223293,109.9256349079718,112.8675035687364,113.8541804307925,114.5833130197944,115.8080460572987,118.6485882900108,121.5407767451358,124.3020101491486,132.0679984136415,141.8183328824457,148.2474025083906,153.2933506156574,NA,NA,NA,NA,NA
Senegal,722,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05833333283295202,4.022653452257058,2.810248198570362,3.878202631975362,6.154884174112649,11.28531073468389,16.60109150934939,31.65342331536851,1.083092187106585,11.34058563710374,3.419651055875176,9.653359852570366,8.729027660723263,5.913193720316254,17.3763852168922,11.61698456814748,11.78402747963291,13.00005761597937,6.184778544569343,-4.140723786338088,-1.826682250792953,0.4473093407713161,0.3250986301832578,-1.753556901993091,-0.1099429670856651,-0.5864346151201836,32.29366685695517,7.864007845701103,2.754306634824074,1.753164780972361,1.156780703913414,0.8272506082724965,0.7319819819815966,2.974500839195664,2.337301874542993,-0.05199702427144954,0.5147817810230156,1.711333258555021,2.112285838771169,5.853304284676812,7.34720236578406,-2.248021478553397,1.22868119673344,3.40322829786971,1.41822871177854,0.710245486695176,-1.090255074468949,0.1352119336351645,0.8372849425574345,1.318153148477892,0.46098564246418833,1.760111511929386,2.543146856816618,2.180322780881468,9.696818990810733,5.939477987732149,0.804503298792438,1.459007198413849,NA,NA,NA,NA,NA
Cameroon,622,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.101591187274101,5.858085808517404,4.014029618098565,8.092918695796211,10.38474870038392,17.23293349233061,13.55332940512621,9.930650563697245,14.69830915815536,12.46305234417868,6.58061081902716,9.551754276428664,10.72750000000042,13.25701986107039,16.6312264100787,11.37332209029373,8.508374343915948,7.770024987035322,13.140499844701,1.682332607712096,-1.665525895505437,1.099381283836084,0.06005133050034549,-0.01605504587174182,-3.20655456915868,35.09446184594641,9.06969071921509,3.924063727497982,4.786238818603755,3.170751853869066,1.871745006720085,1.227190129761323,4.419772458811458,2.834422601280668,0.6231635573743164,0.2336473800675835,2.013539501759865,5.117578160194693,0.9214022456500954,5.337806276274985,3.043618479399991,1.275380462423383,2.93969946305091,2.735296775295393,2.050347180017408,1.854898503667769,2.676235314198996,0.874190383288856,0.6404091498819502,1.068858113129201,2.452802140627324,2.437608821822364,2.271857625036371,6.247677133438612,7.382813842809837,4.533313497116064,3.403734582790553,NA,NA,NA,NA,NA
Algeria,612,"Prices, Consumer Price Index, All items, Index",PCPI_IX,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.569024533519679,2.738580152706292,2.810512839644838,2.913273820985626,3.093105538332,3.238469509862227,3.505005805223457,3.835553628529903,4.295409020025633,5.048133208366167,5.621025679326076,6.156025038446529,7.058180820467532,7.519962980354849,7.968691498892542,8.615462212762543,9.518559692110152,10.69615869536761,11.49208777154481,12.17144770743156,13.30392317251209,15.51936355384004,19.53676605321337,25.72399381074873,31.00778603148674,40.01482108750341,51.93108534660312,61.63133217350731,65.16497862700481,68.39075040036484,70.20003531678339,70.43812799529329,73.41483507730882,74.45607909530831,77.63457483111318,80.71030165167262,81.82607844576577,83.71748758227513,86.79745039027138,91.01458318040572,96.23614475519344,100,104.5242115050527,113.8179304607404,117.5218380679733,120.9498642002496,126.7366463578751,134.8448701950134,142.3842031857887,148.4639947148205,151.3616677677457,155.0172502385671,166.2188945166263,181.6199319777827,198.5508576182436,206.5844527637084,NA,NA,NA,NA,NA,NA
Fiji,819,"Prices, Consumer Price Index, All items, Index",PCPI_IX,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.31770698775192,8.660744076301858,9.452179644884902,11.52962733169659,12.80772320942032,14.66464705359284,16.58056573771918,18.47612837483281,19.77062217931673,20.97822582016265,22.61594519498137,25.89364572792208,28.78872796975015,30.81302375597176,32.87878556392393,34.61847365587456,36.14894682019315,36.79920943323554,38.8834337684619,43.45547501249949,46.14508820810281,49.9250037293591,53.1688037424213,55.76504850682232,58.6685055287275,59.14763165721231,60.42856069458939,62.27172957661706,64.36912864926911,68.04568832906897,69.38528587197528,70.1430874017209,73.14007022581382,73.69742102833652,76.77262852646732,78.94336323103025,80.81097732369474,82.82384655226734,86.80246098064977,93.51426907726129,96.44223412394803,100,107.278117827085,110.9506503443,114.1832440703902,114.7762050497322,116.354246365723,120.849273144606,124.8947972456006,129.9923488905892,132.3242640560615,130.0745640921115,132.0706214130672,140.0989624608889,144.2675241587964,149.8807461276716,147.8074932197176,NA,NA,NA,NA,NA
Jordan,439,"Prices, Consumer Price Index, All items, Index",PCPI_IX,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.663902273112144,8.116072507149115,8.506931523154474,9.158363216369002,10.17766221861626,12.15494900507925,13.61109043697056,15.17636583722213,17.38703377562544,18.5904810217608,21.2389723692426,23.59885818804738,25.41597026852697,27.30387892357081,28.67457926985557,29.77782589010731,30.66671621526908,30.66671621526908,30.60538278283857,32.62938605304632,41.01928849760694,47.66118811789758,51.54819439818288,53.60797550397489,55.38597335819027,57.33372980150115,58.68286385168476,62.49796477505056,64.3965805741499,66.38750819023426,66.78998681882265,67.23539650112679,68.42694513846665,69.68120686198242,70.81701053383271,73.19778510161714,75.75508539345186,80.49108475317125,84.3095064663315,96.0885823707758,95.37842073185665,100,104.1624416292779,108.86561499113,114.1179706464297,117.4267972976772,116.3971388289156,115.4910680421479,119.3298692727982,124.6547392567817,125.6040026068044,126.022633651656,127.7190164750947,133.1204525262492,135.8958407228194,138.0111900970214,140.4491093404986,NA,NA,NA,NA,NA
Chile,228,"Prices, Consumer Price Index, All items, Index",PCPI_IX,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001124747882175876,0.001350284927972479,0.002400749086218016,0.01087085562244678,0.06574025370887979,0.3120921737260803,0.973491335196732,1.868656847989678,2.617749516233067,3.491795635347236,4.718754676413674,5.647728015480542,6.209170178456243,7.901615781552355,9.47089292625242,12.37878843259514,14.789784992474731,17.73011932917652,20.33367232853148,23.79607718770156,29.99173833584173,36.52526230918082,42.15957858525048,47.5255514943023,52.96395721350247,57.32428402494088,61.54284562459684,65.31780047301656,68.65570307460759,70.94666093313268,73.67333476671682,76.30281014835519,78.2022909051817,80.3999150720275,81.24792410234357,83.72807890776176,86.5681498602451,90.38390023650825,98.2620038701354,98.60891313695976,99.99999999999999,103.341216942593,106.4491507202752,108.3541173941088,113.4669963448721,118.4014190496667,122.8843259514083,125.566544829069,128.6239518383143,131.9135669748441,135.9309825843904,142.0812728445496,158.6250268759407,170.651472801548,177.9854569069256,185.4838703258779,NA,NA,NA,NA,NA
Algeria,612,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.599999999000172,2.626641651056348,3.656307129832355,6.172839506227152,4.69961240341694,8.23031665265143,9.430735401745572,11.98928332210503,17.52392344550327,11.34860050860913,9.517824497549634,14.65484263606344,6.54250963007673,5.967163930327202,8.116397955171005,10.48228704444671,12.37160916512988,7.441260912872471,5.911544963734887,9.304361258431657,16.65253438854325,25.88638693485135,31.6696619117149,20.54032612358267,29.04765611730715,29.77962648649989,18.67907586017494,5.733522753571867,4.950161637931142,2.645511133927986,0.3391631890717681,4.225988348546735,1.418301923450509,4.268953958395005,3.961800302571874,1.382446566621185,2.311499185144237,3.678995747416992,4.858590628149388,5.737060361456279,3.91106195534028,4.5242115050527,8.891450910623172,3.254239109988475,2.91692692067458,4.784447006938895,6.397694802687569,5.591115909616639,4.269990204670837,1.951768210528918,2.415130940834139,7.226063074154774,9.26551551551553,9.322173759283224,4.046114553134342,NA,NA,NA,NA,NA,NA
Fiji,819,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.124178563335673,9.138193688792008,21.978504057907,11.08531820634013,14.49846950788816,13.0648809829824,11.4324364264689,7.006304449839231,6.108071005015051,7.806758249521133,14.4928744064522,11.18066676376203,7.031556893894879,6.704183998014191,5.291217610724325,4.420972396219084,1.798842484338014,5.663774758552215,11.75832687838887,6.189354033823545,8.191371320409695,6.497345559845472,4.88302271568615,5.206589251957648,0.8166666666670112,2.165647214415367,3.050161812297976,3.368140064379439,5.711681604131184,1.968673660009193,1.092164599773878,4.272670244651052,0.7620320855612064,4.172747777630344,2.827485193912008,2.365764538304339,2.490836387870788,4.803706413069889,7.732278579184217,3.13103559015967,3.689012296707605,7.278117827085,3.423375234019793,2.91354193603992,0.5193064745791065,1.374885426214466,3.863225382212778,3.34757834757831,4.081476376445425,1.793886475145553,-1.700141678473175,1.534548537515916,6.078824315297246,2.975440806045389,3.89084237884105,-1.383268339342239,NA,NA,NA,NA,NA
Jordan,439,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.899999998999916,4.815864023652676,7.6576576576576,11.12970711213371,19.4277108435204,11.97982345530882,11.49999999999967,14.56651718938761,6.921521299524076,14.24649176307837,11.11111111111133,7.699999999999753,7.42804085422491,5.020167098314613,3.847472738376108,2.985074627147559,0,-0.1999999999999082,6.613226452905775,25.71271929824536,16.19213756152335,8.155495978552125,3.995835605571898,3.316666666667064,3.516696241328858,2.353124513012733,6.501218026795858,3.037884203002503,3.091666666667033,0.6062565677794267,0.6668809255979599,1.772204373510166,1.832993890020495,1.629999999999981,3.361868214766011,3.493685346195308,6.251724666564432,4.743906390216475,13.97123100127292,-0.7390697431447768,4.845518758521161,4.1624416292779,4.515229566709903,4.824623142695372,2.89947905006057,-0.876851359704049,-0.7784304630541418,3.323894475760973,4.462311084754812,0.7615140472656008,0.3332943506283782,1.346093772431178,4.229155688971175,2.084869863271339,1.556596112839526,1.766464908942058,NA,NA,NA,NA,NA
Poland,964,"Prices, Consumer Price Index, All items, Index",PCPI_IX,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02104034403858341,0.02127178782279745,0.02125074747896926,0.02177675607993381,0.02331270119454002,0.02383870979550457,0.02489072699743377,0.02611106695167161,0.0282263938945918,0.03020951290357954,0.03313461344183644,0.03947233127472633,0.08034937184748563,0.1008663905946379,0.116400822831708,0.1298116651299873,0.151295454394021,0.1912057244498994,0.3034833123420869,1.045654584127916,6.98370529558457,12.34506087721873,18.0359564324483,24.70279741821917,32.85256564471177,42.03531392107968,50.35619040633713,57.86588895408542,64.57709109578995,69.1969832771014,76.04760598503745,80.16051562270798,81.6877996186006,82.24548335044747,85.02755757664664,86.88438829397099,88.00058676837322,90.16429514449179,93.91961273287372,97.48423059997069,100,104.2394014962594,107.9507114566525,109.0215637377146,109.080240575033,108.126741968608,107.4079507114568,109.6376705295585,111.6253483937216,114.1117793750917,117.9624468241162,123.9254804166056,141.8072465894089,158.1560803872672,164.141117793751,170.4122047821623,NA,NA,NA,NA,NA
Seychelles,718,"Prices, Consumer Price Index, All items, Index",PCPI_IX,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.12687109895192,7.02135095444405,8.49169170584488,10.0405589430465,12.4929320685729,14.8180381308507,17.0212927497258,19.5675366169081,21.8732286163709,24.6030445620776,27.9420567217123,30.8974294935249,30.615445130481,32.4684852304838,33.7978400848336,34.0798244478775,34.16039140874721,35.04662797831371,35.6911636652712,36.255132391359,37.6650542065786,38.41336654180861,39.660553767192,40.2093161463607,40.9077409925754,40.8079660145447,40.35897861340671,40.60841605848341,41.6560533278054,44.3000902456182,47.0771604674719,49.8874890153359,49.9747921211127,51.6252365493699,53.6165788192322,54.10298183713171,53.9117464625729,56.78017499195952,77.76882943297328,102.4638863162248,99.99999999999997,102.5592677223095,109.8516117658713,114.6180056232961,116.2064215409452,120.9034201486727,119.6756677800571,123.0945571777847,127.6526481739833,129.9594515303161,131.5224279000418,144.3709845750855,148.162219077859,146.6282943135185,147.0853729049129,147.5230837593838,NA,NA,NA,NA,NA
