Country Name,Country Code,Indicator Name,Indicator Code,Attribute,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
Georgia,915,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-347000000,-383000000,-459000000,-462000000,-281000000,-176000000,-197000000,-217000000,-382000000,-356000000,-696000000,-1191000000,-1992000000,-2811000000,-1141000000,-1199000000,-1843000000,-1883000000,-955000000,-1784000000,-1767000000,-1886000000,-1308000000,-1192000000,-1057000000,-1991000000,-1943000000,-1105000000,-1709000000,-1491000000,-1695000000,-1828000000
Luxembourg,137,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2473000000,2367000000,1839000000,1648000000,2272000000,2688000000,1770000000,1798000000,2119000000,2479000000,2615000000,2850000000,3379000000,3606000000,3147000000,3251000000,3479000000,2985000000,2566000000,2818000000,3367000000,4603000000,4233000000,5912000000,5960000000,3620000000,5546000000,5223000000,4894000000,6391000000,12241000000,13413000000
Marshall Islands,867,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21000000,-32000000,-13000000,-13000000,-14000000,-15000000,-6000000,8000000,-1000000,5000000,9000000,-4000000,3000000,1000000,-18000000,-29000000,-1000000,-7000000,-17000000,-1000000,21000000,20000000,-2000000,-4000000,-73000000,36000000,59000000,25000000,44000000,39000000,31000000,13000000
Malta,181,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-164000000,-181000000,-95000000,-98000000,-58000000,-209000000,-64000000,45000000,-67000000,-332000000,-523000000,-635000000,-307000000,-95000000,-563000000,-408000000,-19000000,157000000,270000000,989000000,299000000,-66000000,2680000000,2156000000,2924000000,2625000000,1851000000,-145000000,1422000000,1380000000,1421000000,1339000000
China,924,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36963000000,31471000000,21114000000,20432000000,17405000000,35422000000,43052000000,68941000000,132378000000,231843000000,353183000000,420569000000,243257000000,237810000000,136097000000,215392000000,148204000000,236047000000,293022000000,191337000000,188676000000,24131000000,102910000000,248836000000,352886000000,443374000000,263382000000,423919000000,640834000000,573128000000
Serbia,942,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1135000000,-469000000,-455000000,-178000000,253000000,-636000000,-1527000000,-3262000000,-2202000000,-2960000000,-6958000000,-10349000000,-2660000000,-2486000000,-3995000000,-4676000000,-2778000000,-2632000000,-1369000000,-1189000000,-2311000000,-2451000000,-3540000000,-2198000000,-2703000000,-4354000000,-1907000000,-4220000000,-5304000000,-5996000000
Bosnia and Herzegovina,963,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-345000000,-501000000,-396000000,-743000000,-1191000000,-1631000000,-1639000000,-1844000000,-998000000,-1450000000,-2643000000,-1131000000,-1031000000,-1767000000,-1486000000,-968000000,-1364000000,-826000000,-804000000,-876000000,-662000000,-532000000,-574000000,-419000000,-1078000000,-640000000,-1178000000,-1281000000,-1412000000
Myanmar,518,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1101000000,-881000000,-635000000,-486000000,-109000000,105000000,243000000,632000000,989000000,488000000,-802000000,-945000000,1804000000,-1014000000,-1071000000,-750000000,-2229000000,-3212000000,-2755000000,-3650000000,-874000000,-1848000000,-296000000,-1210000000,-1955000000,-1187000000,-666000000,-1415000000,-2319000000
Aruba,314,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-435000000,213000000,310000000,-333000000,-167000000,274000000,116000000,314000000,259000000,1000000,177000000,-460000000,-264000000,94000000,-326000000,-134000000,115000000,136000000,30000000,-17000000,6000000,-425000000,-65000000,213000000,210000000,400000000,435000000,410000000
Dominica,321,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60000000,-52000000,-47000000,-53000000,-59000000,-76000000,-50000000,-87000000,-130000000,-111000000,-79000000,-38000000,-84000000,-49000000,-36000000,-38000000,-52000000,-58000000,-259000000,-233000000,-186000000,-186000000,-164000000,-224000000,-233000000,-246000000,-209000000
Kosovo,967,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-81000000,-186000000,-214000000,-294000000,-259000000,-308000000,-284000000,-293000000,-678000000,-522000000,-678000000,-845000000,-380000000,-241000000,-502000000,-547000000,-530000000,-378000000,-600000000,-447000000,-541000000,-818000000,-983000000,-785000000,-978000000,-1165000000,-1167000000
Liberia,668,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-106000000,-87000000,-26000000,-100000000,-55000000,21000000,-82000000,-21000000,-505000000,-232000000,21000000,-58000000,-558000000,-268000000,-1060000000,-881000000,-748000000,-740000000,-696000000,-605000000,-497000000,-617000000,-778000000,-1106000000,-521000000,-681000000,-661000000
Palau,565,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76000000,-52000000,-49000000,-43000000,-58000000,-50000000,-54000000,-42000000,-46000000,-25000000,-22000000,-33000000,-42000000,-41000000,-56000000,-38000000,-49000000,-66000000,-54000000,-86000000,-113000000,-103000000,-122000000,-135000000,-71000000,-51000000,-51000000
Timor-Leste,537,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15000000,-32000000,-42000000,-44000000,66000000,262000000,544000000,1167000000,2042000000,1195000000,1589000000,2219000000,2648000000,2392000000,1094000000,204000000,-544000000,-284000000,-191000000,445000000,515000000,1697000000,408000000,-177000000,-565000000,-660000000,-713000000
Iraq,433,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414000000,-386000000,-1683000000,-3045000000,6783000000,2246000000,-299000000,20001000000,-7881000000,3822000000,21176000000,14041000000,16092000000,15856000000,-6988000000,-6753000000,2665000000,24082000000,14560000000,-10261000000,12830000000,45461000000,20407000000,-649000000,1117000000,-2955000000
"Montenegro, Rep. of",943,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-157000000,-146000000,-115000000,-149000000,-376000000,-862000000,-1477000000,-2258000000,-1157000000,-842000000,-671000000,-625000000,-509000000,-570000000,-446000000,-710000000,-781000000,-937000000,-791000000,-1244000000,-540000000,-807000000,-856000000,-1414000000,-1696000000,-1788000000
Tuvalu,869,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8000000,4000000,-12000000,-4000000,-2000000,7000000,-5000000,-8000000,-20000000,-20000000,-34000000,-26000000,1000000,NA,-12000000,12000000,1000000,29000000,-9000000,9000000,18000000,NA,20000000,4000000,9000000,3000000
Afghanistan,512,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1481000000,1348000000,1915000000,1864000000,1444000000,5424000000,3477000000,5018000000,4510000000,4754000000,2205000000,291000000,1350000000,744000000,1627000000,1431000000,2227000000,2209000000,2814000000,-8000000,-2687000000,-3502000000,NA,NA,NA
Macao SAR,546,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2324000000,2525000000,3507000000,2876000000,2215000000,3999000000,3272000000,5947000000,10992000000,14879000000,16772000000,20272000000,17956000000,10515000000,11954000000,15501000000,18146000000,18476000000,3752000000,2705000000,3476000000,14380000000,17952000000,18601000000,19156000000
Equatorial Guinea,642,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2181000000,1556000000,-1467000000,-3305000000,-1212000000,-252000000,-526000000,-925000000,-2167000000,-2920000000,-956000000,-361000000,-857000000,-83000000,695000000,901000000,-431000000,-417000000,-410000000,-538000000
Nauru,836,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19000000,30000000,24000000,20000000,35000000,46000000,28000000,-15000000,4000000,14000000,10000000,6000000,3000000,7000000,3000000,2000000,10000000,5000000,4000000
South Sudan,733,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3125000000,-1793000000,-581000000,-790000000,-500000000,-216000000,282000000,-316000000,-194000000,-1718000000,-7000000,-597000000,-1365000000,-647000000,-191000000,264000000
Uruguay,298,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2036000000,-2016000000,-1838000000,-147000000,474000000,7000000,-300000000,803000000,-343000000,-1478000000,-2675000000,-2654000000,-837000000,-1165000000,-1339000000
Somalia,726,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-372000000,-148000000,-147000000,-408000000,-294000000,-250000000,-837000000,-404000000,-669000000,-877000000,-977000000,-1117000000,-1230000000,-1230000000
Antigua and Barbuda,311,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1000000,29000000,-36000000,-118000000,-233000000,-112000000,-220000000,-285000000,-292000000,-271000000,-181000000,-258000000,-255000000
Grenada,328,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83000000,-106000000,-94000000,-129000000,-149000000,-125000000,-168000000,-161000000,-148000000,-243000000,-227000000,-232000000,-212000000
St. Kitts and Nevis,361,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7000000,-78000000,-122000000,-108000000,-63000000,-53000000,-96000000,-29000000,-112000000,-122000000,-156000000,-166000000,-167000000
St. Vincent and the Grenadines,364,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-194000000,-123000000,-107000000,-100000000,-91000000,-22000000,-137000000,-206000000,-200000000,-180000000,-214000000,-195000000,-176000000
San Marino,135,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6000000,-31000000,33000000,43000000,100000000,249000000,446000000,381000000,392000000,425000000
Euro area,163,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puerto Rico,359,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cuba,928,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
World,001,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anguilla,312,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bermuda,319,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montserrat,351,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sint Maarten,352,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Netherlands Antilles,353,"Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars",BCAXF_BP6_USD,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
